0,2.5
1,2.5
2,2.5
3,2.5
4,2.5
5,2.5
6,2.5
7,2.5
8,2.5
9,2.5
10,2.5
11,2.5027
12,2.5077
13,2.5146
14,2.523
15,2.5326
16,2.5433
17,2.5547
18,2.5666
19,2.579
20,2.5917
21,2.6045
22,2.6174
23,2.6303
24,2.643
25,2.6557
26,2.6681
27,2.6803
28,2.6922
29,2.7038
30,2.7151
31,2.726
32,2.7367
33,2.7469
34,2.7569
35,2.7664
36,2.7757
37,2.7845
38,2.7931
39,2.8013
40,2.8092
41,2.8167
42,2.8239
43,2.8309
44,2.8375
45,2.8438
46,2.8499
47,2.8557
48,2.8613
49,2.8666
50,2.8716
51,2.8764
52,2.881
53,2.8854
54,2.8896
55,2.8936
56,2.8974
57,2.9011
58,2.9045
59,2.9078
60,2.9109
61,2.9139
62,2.9168
63,2.9195
64,2.9221
65,2.9245
66,2.9269
67,2.9291
68,2.9312
69,2.9332
70,2.9352
71,2.937
72,2.9387
73,2.9404
74,2.942
75,2.9435
76,2.9449
77,2.9462
78,2.9475
79,2.9488
80,2.9499
81,2.951
82,2.9521
83,2.9531
84,2.9541
85,2.955
86,2.9558
87,2.9567
88,2.9574
89,2.9582
90,2.9589
91,2.9596
92,2.9602
93,2.9608
94,2.9614
95,2.9619
96,2.9625
97,2.963
98,2.9634
99,2.9639
100,2.9643
101,2.9647
102,2.9651
103,2.9655
104,2.9658
105,2.9661
106,2.9665
107,2.9668
108,2.9671
109,2.9673
110,2.9676
111,2.9678
112,2.9681
113,2.9683
114,2.9685
115,2.9687
116,2.9689
117,2.9691
118,2.9692
119,2.9694
120,2.9696
121,2.9697
122,2.9698
123,2.97
124,2.9701
125,2.9702
126,2.9703
127,2.9705
128,2.9706
129,2.9707
130,2.9708
131,2.9708
132,2.9709
133,2.971
134,2.9711
135,2.9712
136,2.9712
137,2.9713
138,2.9714
139,2.9714
140,2.9715
141,2.9715
142,2.9716
143,2.9716
144,2.9717
145,2.9717
146,2.9718
147,2.9718
148,2.9718
149,2.9719
150,2.9719
151,2.9719
152,2.972
153,2.972
154,2.972
155,2.9721
156,2.9721
157,2.9721
158,2.9721
159,2.9722
160,2.9722
161,2.9722
162,2.9722
163,2.9722
164,2.9722
165,2.9723
166,2.9723
167,2.9723
168,2.9723
169,2.9723
170,2.9723
171,2.9723
172,2.9724
173,2.9724
174,2.9724
175,2.9724
176,2.9724
177,2.9724
178,2.9724
179,2.9724
180,2.9724
181,2.9724
182,2.9724
183,2.9725
184,2.9725
185,2.9725
186,2.9725
187,2.9725
188,2.9725
189,2.9725
190,2.9725
191,2.9725
192,2.9725
193,2.9725
194,2.9725
195,2.9725
196,2.9725
197,2.9725
198,2.9725
199,2.9725
200,2.9725
201,2.9725
202,2.9725
203,2.9725
204,2.9725
205,2.9725
206,2.9725
207,2.9725
208,2.9725
209,2.9725
210,2.9725
211,2.9725
212,2.9725
213,2.9726
214,2.9726
215,2.9726
216,2.9726
217,2.9726
218,2.9726
219,2.9726
220,2.9726
221,2.9726
222,2.9726
223,2.9726
224,2.9726
225,2.9726
226,2.9726
227,2.9726
228,2.9726
229,2.9726
230,2.9726
231,2.9726
232,2.9726
233,2.9726
234,2.9726
235,2.9726
236,2.9726
237,2.9726
238,2.9726
239,2.9726
240,2.9726
241,2.9726
242,2.9726
243,2.9726
244,2.9726
245,2.9726
246,2.9726
247,2.9726
248,2.9726
249,2.9726
250,2.9726
251,2.9726
252,2.9726
253,2.9726
254,2.9726
255,2.9726
256,2.9726
257,2.9726
258,2.9726
259,2.9726
260,2.9726
261,2.9726
262,2.9726
263,2.9726
264,2.9726
265,2.9726
266,2.9726
267,2.9726
268,2.9726
269,2.9726
270,2.9726
271,2.9726
272,2.9726
273,2.9726
274,2.9726
275,2.9726
276,2.9726
277,2.9726
278,2.9726
279,2.9726
280,2.9726
281,2.9726
282,2.9726
283,2.9726
284,2.9726
285,2.9726
286,2.9726
287,2.9726
288,2.9726
289,2.9726
290,2.9726
291,2.9726
292,2.9726
293,2.9726
294,2.9726
295,2.9726
296,2.9726
297,2.9726
298,2.9726
299,2.9726
